took 0.706068 seconds, 42.084920 ns per cacheline, pageSize= 1159168 , cacheLine=64, pages=926 tlb misses=262368
took 0.705493 seconds, 42.050658 ns per cacheline, pageSize= 1167360 , cacheLine=64, pages=919 tlb misses=262241
took 0.694470 seconds, 41.393633 ns per cacheline, pageSize= 1175552 , cacheLine=64, pages=913 tlb misses=262513
took 0.706867 seconds, 42.132555 ns per cacheline, pageSize= 1183744 , cacheLine=64, pages=907 tlb misses=262441
took 0.699169 seconds, 41.673715 ns per cacheline, pageSize= 1191936 , cacheLine=64, pages=900 tlb misses=262204
took 0.694779 seconds, 41.412065 ns per cacheline, pageSize= 1200128 , cacheLine=64, pages=894 tlb misses=262405
took 0.695806 seconds, 41.473271 ns per cacheline, pageSize= 1208320 , cacheLine=64, pages=888 tlb misses=262271
took 0.695879 seconds, 41.477634 ns per cacheline, pageSize= 1216512 , cacheLine=64, pages=882 tlb misses=262474
took 0.708348 seconds, 42.220833 ns per cacheline, pageSize= 1224704 , cacheLine=64, pages=876 tlb misses=262245
took 0.702233 seconds, 41.856339 ns per cacheline, pageSize= 1232896 , cacheLine=64, pages=870 tlb misses=262104
took 0.700546 seconds, 41.755797 ns per cacheline, pageSize= 1241088 , cacheLine=64, pages=865 tlb misses=262411
took 0.705921 seconds, 42.076167 ns per cacheline, pageSize= 1249280 , cacheLine=64, pages=859 tlb misses=262314
took 0.708601 seconds, 42.235911 ns per cacheline, pageSize= 1257472 , cacheLine=64, pages=853 tlb misses=262183
took 0.709569 seconds, 42.293607 ns per cacheline, pageSize= 1265664 , cacheLine=64, pages=848 tlb misses=262345
took 0.697063 seconds, 41.548205 ns per cacheline, pageSize= 1273856 , cacheLine=64, pages=842 tlb misses=262199
took 0.696345 seconds, 41.505388 ns per cacheline, pageSize= 1282048 , cacheLine=64, pages=837 tlb misses=262006
took 0.698749 seconds, 41.648690 ns per cacheline, pageSize= 1290240 , cacheLine=64, pages=832 tlb misses=262389
took 0.696721 seconds, 41.527812 ns per cacheline, pageSize= 1298432 , cacheLine=64, pages=826 tlb misses=262155
took 0.701927 seconds, 41.838106 ns per cacheline, pageSize= 1306624 , cacheLine=64, pages=821 tlb misses=262507
took 0.707846 seconds, 42.190905 ns per cacheline, pageSize= 1314816 , cacheLine=64, pages=816 tlb misses=262264
took 0.707698 seconds, 42.182094 ns per cacheline, pageSize= 1323008 , cacheLine=64, pages=811 tlb misses=262264
took 0.708062 seconds, 42.203780 ns per cacheline, pageSize= 1331200 , cacheLine=64, pages=806 tlb misses=262267
took 0.709481 seconds, 42.288363 ns per cacheline, pageSize= 1339392 , cacheLine=64, pages=801 tlb misses=262230
took 0.702429 seconds, 41.868034 ns per cacheline, pageSize= 1347584 , cacheLine=64, pages=796 tlb misses=262205
took 0.702729 seconds, 41.885912 ns per cacheline, pageSize= 1355776 , cacheLine=64, pages=791 tlb misses=262148
took 0.704805 seconds, 42.009660 ns per cacheline, pageSize= 1363968 , cacheLine=64, pages=787 tlb misses=262671
took 0.714033 seconds, 42.559677 ns per cacheline, pageSize= 1372160 , cacheLine=64, pages=782 tlb misses=262291
took 0.704074 seconds, 41.966075 ns per cacheline, pageSize= 1380352 , cacheLine=64, pages=777 tlb misses=262494
took 0.702242 seconds, 41.856893 ns per cacheline, pageSize= 1388544 , cacheLine=64, pages=773 tlb misses=262348
took 0.707102 seconds, 42.146567 ns per cacheline, pageSize= 1396736 , cacheLine=64, pages=768 tlb misses=262209
took 0.705150 seconds, 42.030209 ns per cacheline, pageSize= 1404928 , cacheLine=64, pages=764 tlb misses=263231
took 0.706174 seconds, 42.091244 ns per cacheline, pageSize= 1413120 , cacheLine=64, pages=759 tlb misses=262186
took 0.708915 seconds, 42.254626 ns per cacheline, pageSize= 1421312 , cacheLine=64, pages=755 tlb misses=262322
took 0.715569 seconds, 42.651237 ns per cacheline, pageSize= 1429504 , cacheLine=64, pages=751 tlb misses=262415
took 0.706895 seconds, 42.134218 ns per cacheline, pageSize= 1437696 , cacheLine=64, pages=746 tlb misses=262548
took 0.703253 seconds, 41.917147 ns per cacheline, pageSize= 1445888 , cacheLine=64, pages=742 tlb misses=262398
took 0.704669 seconds, 42.001545 ns per cacheline, pageSize= 1454080 , cacheLine=64, pages=738 tlb misses=262789
took 0.704085 seconds, 41.966743 ns per cacheline, pageSize= 1462272 , cacheLine=64, pages=734 tlb misses=262572
took 0.707544 seconds, 42.172900 ns per cacheline, pageSize= 1470464 , cacheLine=64, pages=730 tlb misses=262747
took 0.713568 seconds, 42.531966 ns per cacheline, pageSize= 1478656 , cacheLine=64, pages=726 tlb misses=262612
took 0.713512 seconds, 42.528626 ns per cacheline, pageSize= 1486848 , cacheLine=64, pages=722 tlb misses=262989
took 0.717669 seconds, 42.776406 ns per cacheline, pageSize= 1495040 , cacheLine=64, pages=718 tlb misses=262395
took 0.709285 seconds, 42.276682 ns per cacheline, pageSize= 1503232 , cacheLine=64, pages=714 tlb misses=262356
took 0.709076 seconds, 42.264219 ns per cacheline, pageSize= 1511424 , cacheLine=64, pages=710 tlb misses=262334
took 0.708416 seconds, 42.224883 ns per cacheline, pageSize= 1519616 , cacheLine=64, pages=706 tlb misses=262267
took 0.708464 seconds, 42.227754 ns per cacheline, pageSize= 1527808 , cacheLine=64, pages=702 tlb misses=262104
took 0.706375 seconds, 42.103224 ns per cacheline, pageSize= 1536000 , cacheLine=64, pages=699 tlb misses=262660
took 0.706439 seconds, 42.107047 ns per cacheline, pageSize= 1544192 , cacheLine=64, pages=695 tlb misses=262574
took 0.709789 seconds, 42.306723 ns per cacheline, pageSize= 1552384 , cacheLine=64, pages=691 tlb misses=262590
took 0.706894 seconds, 42.134175 ns per cacheline, pageSize= 1560576 , cacheLine=64, pages=688 tlb misses=262663
took 0.706665 seconds, 42.120519 ns per cacheline, pageSize= 1568768 , cacheLine=64, pages=684 tlb misses=262548
took 0.709259 seconds, 42.275133 ns per cacheline, pageSize= 1576960 , cacheLine=64, pages=680 tlb misses=262135
took 0.711835 seconds, 42.428681 ns per cacheline, pageSize= 1585152 , cacheLine=64, pages=677 tlb misses=262552
took 0.711125 seconds, 42.386361 ns per cacheline, pageSize= 1593344 , cacheLine=64, pages=673 tlb misses=262146
took 0.711933 seconds, 42.434507 ns per cacheline, pageSize= 1601536 , cacheLine=64, pages=670 tlb misses=262299
took 0.707999 seconds, 42.200028 ns per cacheline, pageSize= 1609728 , cacheLine=64, pages=667 tlb misses=262725
took 0.706693 seconds, 42.122196 ns per cacheline, pageSize= 1617920 , cacheLine=64, pages=663 tlb misses=262649
took 0.721540 seconds, 43.007134 ns per cacheline, pageSize= 1626112 , cacheLine=64, pages=660 tlb misses=262353
took 0.721114 seconds, 42.981753 ns per cacheline, pageSize= 1634304 , cacheLine=64, pages=657 tlb misses=262471
took 0.767874 seconds, 45.768857 ns per cacheline, pageSize= 3280896 , cacheLine=64, pages=327 tlb misses=263724
took 0.753954 seconds, 44.939171 ns per cacheline, pageSize= 3297280 , cacheLine=64, pages=325 tlb misses=278102
took 0.765329 seconds, 45.617156 ns per cacheline, pageSize= 3313664 , cacheLine=64, pages=324 tlb misses=264215
took 0.764530 seconds, 45.569536 ns per cacheline, pageSize= 3330048 , cacheLine=64, pages=322 tlb misses=269949
took 0.758080 seconds, 45.185089 ns per cacheline, pageSize= 3346432 , cacheLine=64, pages=320 tlb misses=272168
took 0.760637 seconds, 45.337501 ns per cacheline, pageSize= 3362816 , cacheLine=64, pages=319 tlb misses=263803
took 0.760189 seconds, 45.310799 ns per cacheline, pageSize= 3379200 , cacheLine=64, pages=317 tlb misses=269649
took 0.761944 seconds, 45.415405 ns per cacheline, pageSize= 3395584 , cacheLine=64, pages=316 tlb misses=264213
took 0.771123 seconds, 45.962508 ns per cacheline, pageSize= 3411968 , cacheLine=64, pages=314 tlb misses=263812
took 0.763465 seconds, 45.506056 ns per cacheline, pageSize= 3428352 , cacheLine=64, pages=313 tlb misses=264526
took 0.761129 seconds, 45.366818 ns per cacheline, pageSize= 3444736 , cacheLine=64, pages=311 tlb misses=263994
took 0.763838 seconds, 45.528296 ns per cacheline, pageSize= 3461120 , cacheLine=64, pages=310 tlb misses=273455
took 0.765909 seconds, 45.651731 ns per cacheline, pageSize= 3477504 , cacheLine=64, pages=308 tlb misses=264003
took 0.775561 seconds, 46.227044 ns per cacheline, pageSize= 3493888 , cacheLine=64, pages=307 tlb misses=264575
took 0.764074 seconds, 45.542365 ns per cacheline, pageSize= 3510272 , cacheLine=64, pages=305 tlb misses=273163
took 0.763894 seconds, 45.531635 ns per cacheline, pageSize= 3526656 , cacheLine=64, pages=304 tlb misses=275535
took 0.777215 seconds, 46.325610 ns per cacheline, pageSize= 3543040 , cacheLine=64, pages=303 tlb misses=265312
took 0.766423 seconds, 45.682370 ns per cacheline, pageSize= 3559424 , cacheLine=64, pages=301 tlb misses=264705
took 0.766057 seconds, 45.660556 ns per cacheline, pageSize= 3575808 , cacheLine=64, pages=300 tlb misses=264935
took 0.765615 seconds, 45.634209 ns per cacheline, pageSize= 3592192 , cacheLine=64, pages=298 tlb misses=264499
took 0.761959 seconds, 45.416300 ns per cacheline, pageSize= 3608576 , cacheLine=64, pages=297 tlb misses=274300
took 0.769866 seconds, 45.887589 ns per cacheline, pageSize= 3624960 , cacheLine=64, pages=296 tlb misses=265104
took 0.770417 seconds, 45.920430 ns per cacheline, pageSize= 3641344 , cacheLine=64, pages=294 tlb misses=264434
took 0.768515 seconds, 45.807070 ns per cacheline, pageSize= 3657728 , cacheLine=64, pages=293 tlb misses=265497
took 0.783487 seconds, 46.699469 ns per cacheline, pageSize= 3674112 , cacheLine=64, pages=292 tlb misses=265410
took 0.774527 seconds, 46.165411 ns per cacheline, pageSize= 3690496 , cacheLine=64, pages=290 tlb misses=275489
took 0.774065 seconds, 46.137870 ns per cacheline, pageSize= 3706880 , cacheLine=64, pages=289 tlb misses=265279
took 0.775604 seconds, 46.229601 ns per cacheline, pageSize= 3723264 , cacheLine=64, pages=288 tlb misses=265558
took 0.772985 seconds, 46.073495 ns per cacheline, pageSize= 3739648 , cacheLine=64, pages=287 tlb misses=266331
took 0.772305 seconds, 46.032966 ns per cacheline, pageSize= 3756032 , cacheLine=64, pages=285 tlb misses=272844
took 0.772980 seconds, 46.073197 ns per cacheline, pageSize= 3772416 , cacheLine=64, pages=284 tlb misses=272855
took 0.773386 seconds, 46.097398 ns per cacheline, pageSize= 3788800 , cacheLine=64, pages=283 tlb misses=273158
took 0.776259 seconds, 46.268639 ns per cacheline, pageSize= 3805184 , cacheLine=64, pages=282 tlb misses=274215
took 0.773370 seconds, 46.096446 ns per cacheline, pageSize= 3821568 , cacheLine=64, pages=280 tlb misses=273659
took 0.777706 seconds, 46.354884 ns per cacheline, pageSize= 3837952 , cacheLine=64, pages=279 tlb misses=265793
took 0.779918 seconds, 46.486733 ns per cacheline, pageSize= 3854336 , cacheLine=64, pages=278 tlb misses=266160
took 0.786999 seconds, 46.908795 ns per cacheline, pageSize= 3870720 , cacheLine=64, pages=277 tlb misses=267022
took 0.781594 seconds, 46.586635 ns per cacheline, pageSize= 3887104 , cacheLine=64, pages=276 tlb misses=266730
took 0.782814 seconds, 46.659352 ns per cacheline, pageSize= 3903488 , cacheLine=64, pages=275 tlb misses=267124
took 0.772699 seconds, 46.056456 ns per cacheline, pageSize= 3919872 , cacheLine=64, pages=273 tlb misses=279621
took 0.776852 seconds, 46.303981 ns per cacheline, pageSize= 3936256 , cacheLine=64, pages=272 tlb misses=295558
took 0.778778 seconds, 46.418791 ns per cacheline, pageSize= 3952640 , cacheLine=64, pages=271 tlb misses=279202
took 0.778278 seconds, 46.388990 ns per cacheline, pageSize= 3969024 , cacheLine=64, pages=270 tlb misses=280068
took 0.780363 seconds, 46.513264 ns per cacheline, pageSize= 3985408 , cacheLine=64, pages=269 tlb misses=280046
took 0.781160 seconds, 46.560771 ns per cacheline, pageSize= 4001792 , cacheLine=64, pages=268 tlb misses=269186
took 0.780359 seconds, 46.513023 ns per cacheline, pageSize= 4018176 , cacheLine=64, pages=267 tlb misses=269562
took 0.779699 seconds, 46.473687 ns per cacheline, pageSize= 4034560 , cacheLine=64, pages=266 tlb misses=279948
took 0.783510 seconds, 46.700833 ns per cacheline, pageSize= 4050944 , cacheLine=64, pages=265 tlb misses=280688
took 0.782531 seconds, 46.642484 ns per cacheline, pageSize= 4067328 , cacheLine=64, pages=263 tlb misses=280977
took 0.782444 seconds, 46.637297 ns per cacheline, pageSize= 4083712 , cacheLine=64, pages=262 tlb misses=267861
took 0.783483 seconds, 46.699228 ns per cacheline, pageSize= 4100096 , cacheLine=64, pages=261 tlb misses=268100
took 0.789059 seconds, 47.031577 ns per cacheline, pageSize= 4116480 , cacheLine=64, pages=260 tlb misses=280888
took 0.787972 seconds, 46.966804 ns per cacheline, pageSize= 4132864 , cacheLine=64, pages=259 tlb misses=268178
took 0.784540 seconds, 46.762239 ns per cacheline, pageSize= 4149248 , cacheLine=64, pages=258 tlb misses=284062
took 0.795379 seconds, 47.408278 ns per cacheline, pageSize= 4165632 , cacheLine=64, pages=257 tlb misses=269052
took 0.784088 seconds, 46.735281 ns per cacheline, pageSize= 4182016 , cacheLine=64, pages=256 tlb misses=269143
took 0.791665 seconds, 47.186901 ns per cacheline, pageSize= 4198400 , cacheLine=64, pages=255 tlb misses=282295
took 0.786218 seconds, 46.862255 ns per cacheline, pageSize= 4214784 , cacheLine=64, pages=254 tlb misses=270087
took 0.783882 seconds, 46.723002 ns per cacheline, pageSize= 4231168 , cacheLine=64, pages=253 tlb misses=270349
took 0.788314 seconds, 46.987168 ns per cacheline, pageSize= 4247552 , cacheLine=64, pages=252 tlb misses=270107
took 0.787554 seconds, 46.941878 ns per cacheline, pageSize= 4263936 , cacheLine=64, pages=251 tlb misses=269615
took 0.787839 seconds, 46.958874 ns per cacheline, pageSize= 4280320 , cacheLine=64, pages=250 tlb misses=269800
took 0.784415 seconds, 46.754778 ns per cacheline, pageSize= 4296704 , cacheLine=64, pages=249 tlb misses=288632
took 0.789142 seconds, 47.036522 ns per cacheline, pageSize= 4313088 , cacheLine=64, pages=248 tlb misses=270531
took 0.792973 seconds, 47.264862 ns per cacheline, pageSize= 4329472 , cacheLine=64, pages=248 tlb misses=271468
took 0.798037 seconds, 47.566701 ns per cacheline, pageSize= 4345856 , cacheLine=64, pages=247 tlb misses=273171
took 0.794530 seconds, 47.357673 ns per cacheline, pageSize= 4362240 , cacheLine=64, pages=246 tlb misses=294599
took 0.792201 seconds, 47.218862 ns per cacheline, pageSize= 4378624 , cacheLine=64, pages=245 tlb misses=271955
took 0.799421 seconds, 47.649195 ns per cacheline, pageSize= 4395008 , cacheLine=64, pages=244 tlb misses=287924
took 0.791944 seconds, 47.203542 ns per cacheline, pageSize= 4411392 , cacheLine=64, pages=243 tlb misses=272343
took 0.791072 seconds, 47.151573 ns per cacheline, pageSize= 4427776 , cacheLine=64, pages=242 tlb misses=272368
took 0.795410 seconds, 47.410126 ns per cacheline, pageSize= 4444160 , cacheLine=64, pages=241 tlb misses=286059
took 0.795651 seconds, 47.424493 ns per cacheline, pageSize= 4460544 , cacheLine=64, pages=240 tlb misses=293804
took 0.799620 seconds, 47.661061 ns per cacheline, pageSize= 4476928 , cacheLine=64, pages=239 tlb misses=272903
took 0.793146 seconds, 47.275194 ns per cacheline, pageSize= 4493312 , cacheLine=64, pages=238 tlb misses=273017
took 0.798384 seconds, 47.587392 ns per cacheline, pageSize= 4509696 , cacheLine=64, pages=238 tlb misses=274500
took 0.799878 seconds, 47.676451 ns per cacheline, pageSize= 4526080 , cacheLine=64, pages=237 tlb misses=274270
took 0.800107 seconds, 47.690094 ns per cacheline, pageSize= 4542464 , cacheLine=64, pages=236 tlb misses=274750
took 0.799638 seconds, 47.662141 ns per cacheline, pageSize= 4558848 , cacheLine=64, pages=235 tlb misses=274452
took 0.798828 seconds, 47.613852 ns per cacheline, pageSize= 4575232 , cacheLine=64, pages=234 tlb misses=276337
took 0.799630 seconds, 47.661658 ns per cacheline, pageSize= 4591616 , cacheLine=64, pages=233 tlb misses=275805
took 0.802011 seconds, 47.803582 ns per cacheline, pageSize= 4608000 , cacheLine=64, pages=233 tlb misses=283616
took 0.799733 seconds, 47.667797 ns per cacheline, pageSize= 4624384 , cacheLine=64, pages=232 tlb misses=275676
took 0.798717 seconds, 47.607244 ns per cacheline, pageSize= 4640768 , cacheLine=64, pages=231 tlb misses=276209
took 0.803415 seconds, 47.887255 ns per cacheline, pageSize= 4657152 , cacheLine=64, pages=230 tlb misses=292554
took 0.798722 seconds, 47.607543 ns per cacheline, pageSize= 4673536 , cacheLine=64, pages=229 tlb misses=276761
took 0.803736 seconds, 47.906397 ns per cacheline, pageSize= 4689920 , cacheLine=64, pages=228 tlb misses=276448
took 0.807632 seconds, 48.138617 ns per cacheline, pageSize= 4706304 , cacheLine=64, pages=228 tlb misses=279625
took 0.805800 seconds, 48.029435 ns per cacheline, pageSize= 4722688 , cacheLine=64, pages=227 tlb misses=286095
took 0.802096 seconds, 47.808641 ns per cacheline, pageSize= 4739072 , cacheLine=64, pages=226 tlb misses=277251
took 0.808306 seconds, 48.178791 ns per cacheline, pageSize= 4755456 , cacheLine=64, pages=225 tlb misses=294986
took 0.803004 seconds, 47.862770 ns per cacheline, pageSize= 4771840 , cacheLine=64, pages=225 tlb misses=279080
took 0.802933 seconds, 47.858535 ns per cacheline, pageSize= 4788224 , cacheLine=64, pages=224 tlb misses=298395
took 0.802980 seconds, 47.861334 ns per cacheline, pageSize= 4804608 , cacheLine=64, pages=223 tlb misses=305635
took 0.808251 seconds, 48.175508 ns per cacheline, pageSize= 4820992 , cacheLine=64, pages=222 tlb misses=282898
took 0.805701 seconds, 48.023523 ns per cacheline, pageSize= 4837376 , cacheLine=64, pages=221 tlb misses=280263
took 0.803851 seconds, 47.913261 ns per cacheline, pageSize= 4853760 , cacheLine=64, pages=221 tlb misses=301520
took 0.810384 seconds, 48.302653 ns per cacheline, pageSize= 4870144 , cacheLine=64, pages=220 tlb misses=282467
took 0.817288 seconds, 48.714156 ns per cacheline, pageSize= 4886528 , cacheLine=64, pages=219 tlb misses=296518
took 0.817752 seconds, 48.741825 ns per cacheline, pageSize= 4902912 , cacheLine=64, pages=219 tlb misses=300403
took 0.809347 seconds, 48.240835 ns per cacheline, pageSize= 4919296 , cacheLine=64, pages=218 tlb misses=285218
took 0.808900 seconds, 48.214204 ns per cacheline, pageSize= 4935680 , cacheLine=64, pages=217 tlb misses=284444
took 0.821945 seconds, 48.991751 ns per cacheline, pageSize= 4952064 , cacheLine=64, pages=216 tlb misses=283553
took 0.815951 seconds, 48.634462 ns per cacheline, pageSize= 4968448 , cacheLine=64, pages=216 tlb misses=302031
took 0.814886 seconds, 48.570996 ns per cacheline, pageSize= 4984832 , cacheLine=64, pages=215 tlb misses=287007
took 0.813854 seconds, 48.509477 ns per cacheline, pageSize= 5001216 , cacheLine=64, pages=214 tlb misses=288817
took 0.823575 seconds, 49.088897 ns per cacheline, pageSize= 5017600 , cacheLine=64, pages=213 tlb misses=285380
took 0.827177 seconds, 49.303580 ns per cacheline, pageSize= 5033984 , cacheLine=64, pages=213 tlb misses=286965
took 0.814081 seconds, 48.523006 ns per cacheline, pageSize= 5050368 , cacheLine=64, pages=212 tlb misses=287804
took 0.820514 seconds, 48.906443 ns per cacheline, pageSize= 5066752 , cacheLine=64, pages=211 tlb misses=308674
took 0.817268 seconds, 48.712977 ns per cacheline, pageSize= 5083136 , cacheLine=64, pages=211 tlb misses=291689
took 0.826988 seconds, 49.292325 ns per cacheline, pageSize= 5099520 , cacheLine=64, pages=210 tlb misses=289309
took 0.818137 seconds, 48.764761 ns per cacheline, pageSize= 5115904 , cacheLine=64, pages=209 tlb misses=287995
took 0.831494 seconds, 49.560896 ns per cacheline, pageSize= 5132288 , cacheLine=64, pages=209 tlb misses=290580
took 0.818659 seconds, 48.795883 ns per cacheline, pageSize= 5148672 , cacheLine=64, pages=208 tlb misses=290851
took 0.813513 seconds, 48.489156 ns per cacheline, pageSize= 5165056 , cacheLine=64, pages=207 tlb misses=315495
took 0.821159 seconds, 48.944884 ns per cacheline, pageSize= 5181440 , cacheLine=64, pages=207 tlb misses=291594
took 0.824034 seconds, 49.116252 ns per cacheline, pageSize= 5197824 , cacheLine=64, pages=206 tlb misses=290603
took 0.830711 seconds, 49.514242 ns per cacheline, pageSize= 5214208 , cacheLine=64, pages=205 tlb misses=293031
took 0.818862 seconds, 48.807976 ns per cacheline, pageSize= 5230592 , cacheLine=64, pages=205 tlb misses=329684
took 0.821643 seconds, 48.973732 ns per cacheline, pageSize= 5246976 , cacheLine=64, pages=204 tlb misses=292359
took 0.830578 seconds, 49.506298 ns per cacheline, pageSize= 5263360 , cacheLine=64, pages=204 tlb misses=333226
took 0.823438 seconds, 49.080725 ns per cacheline, pageSize= 5279744 , cacheLine=64, pages=203 tlb misses=316647
took 0.834799 seconds, 49.757887 ns per cacheline, pageSize= 5296128 , cacheLine=64, pages=202 tlb misses=295617
took 0.826043 seconds, 49.235993 ns per cacheline, pageSize= 5312512 , cacheLine=64, pages=202 tlb misses=317464
took 0.835883 seconds, 49.822503 ns per cacheline, pageSize= 5328896 , cacheLine=64, pages=201 tlb misses=296870
took 0.819548 seconds, 48.848875 ns per cacheline, pageSize= 5345280 , cacheLine=64, pages=200 tlb misses=337191
took 0.829035 seconds, 49.414325 ns per cacheline, pageSize= 5361664 , cacheLine=64, pages=200 tlb misses=299363
took 0.836350 seconds, 49.850343 ns per cacheline, pageSize= 5378048 , cacheLine=64, pages=199 tlb misses=301462
took 0.840203 seconds, 50.080004 ns per cacheline, pageSize= 5394432 , cacheLine=64, pages=199 tlb misses=303003
took 0.837895 seconds, 49.942429 ns per cacheline, pageSize= 5410816 , cacheLine=64, pages=198 tlb misses=302600
took 0.822047 seconds, 48.997819 ns per cacheline, pageSize= 5427200 , cacheLine=64, pages=197 tlb misses=306405
took 0.830316 seconds, 49.490694 ns per cacheline, pageSize= 5443584 , cacheLine=64, pages=197 tlb misses=303245
took 0.825289 seconds, 49.191058 ns per cacheline, pageSize= 5459968 , cacheLine=64, pages=196 tlb misses=348525
took 0.834542 seconds, 49.742582 ns per cacheline, pageSize= 5476352 , cacheLine=64, pages=196 tlb misses=306262
took 0.827742 seconds, 49.337260 ns per cacheline, pageSize= 5492736 , cacheLine=64, pages=195 tlb misses=350211
took 0.825631 seconds, 49.211451 ns per cacheline, pageSize= 5509120 , cacheLine=64, pages=194 tlb misses=305737
took 0.829208 seconds, 49.424642 ns per cacheline, pageSize= 5525504 , cacheLine=64, pages=194 tlb misses=357203
took 0.841867 seconds, 50.179182 ns per cacheline, pageSize= 5541888 , cacheLine=64, pages=193 tlb misses=310135
took 0.845317 seconds, 50.384827 ns per cacheline, pageSize= 5558272 , cacheLine=64, pages=193 tlb misses=315750
took 0.829327 seconds, 49.431733 ns per cacheline, pageSize= 5574656 , cacheLine=64, pages=192 tlb misses=350940
took 0.845697 seconds, 50.407465 ns per cacheline, pageSize= 5591040 , cacheLine=64, pages=192 tlb misses=315960
took 0.832265 seconds, 49.606868 ns per cacheline, pageSize= 5607424 , cacheLine=64, pages=191 tlb misses=335625
took 0.826111 seconds, 49.240057 ns per cacheline, pageSize= 5623808 , cacheLine=64, pages=190 tlb misses=351362
took 0.834584 seconds, 49.745083 ns per cacheline, pageSize= 5640192 , cacheLine=64, pages=190 tlb misses=351868
took 0.829663 seconds, 49.451771 ns per cacheline, pageSize= 5656576 , cacheLine=64, pages=189 tlb misses=374849
took 0.837117 seconds, 49.896059 ns per cacheline, pageSize= 5672960 , cacheLine=64, pages=189 tlb misses=340489
took 0.835235 seconds, 49.783893 ns per cacheline, pageSize= 5689344 , cacheLine=64, pages=188 tlb misses=342388
took 0.834967 seconds, 49.767905 ns per cacheline, pageSize= 5705728 , cacheLine=64, pages=188 tlb misses=356352
took 0.837192 seconds, 49.900521 ns per cacheline, pageSize= 5722112 , cacheLine=64, pages=187 tlb misses=345474
took 0.836133 seconds, 49.837411 ns per cacheline, pageSize= 5738496 , cacheLine=64, pages=187 tlb misses=378092
took 0.842825 seconds, 50.236281 ns per cacheline, pageSize= 5754880 , cacheLine=64, pages=186 tlb misses=324766
took 0.844348 seconds, 50.327074 ns per cacheline, pageSize= 5771264 , cacheLine=64, pages=186 tlb misses=325471
took 0.835383 seconds, 49.792718 ns per cacheline, pageSize= 5787648 , cacheLine=64, pages=185 tlb misses=351112
took 0.832495 seconds, 49.620567 ns per cacheline, pageSize= 5804032 , cacheLine=64, pages=184 tlb misses=329886
took 0.841493 seconds, 50.156885 ns per cacheline, pageSize= 5820416 , cacheLine=64, pages=184 tlb misses=329442
took 0.838564 seconds, 49.982305 ns per cacheline, pageSize= 5836800 , cacheLine=64, pages=183 tlb misses=340567
took 0.841352 seconds, 50.148486 ns per cacheline, pageSize= 5853184 , cacheLine=64, pages=183 tlb misses=382111
took 0.840483 seconds, 50.096688 ns per cacheline, pageSize= 5869568 , cacheLine=64, pages=182 tlb misses=362514
took 0.853764 seconds, 50.888303 ns per cacheline, pageSize= 5885952 , cacheLine=64, pages=182 tlb misses=344934
took 0.852116 seconds, 50.790078 ns per cacheline, pageSize= 5902336 , cacheLine=64, pages=181 tlb misses=349595
took 0.849322 seconds, 50.623541 ns per cacheline, pageSize= 5918720 , cacheLine=64, pages=181 tlb misses=417788
took 0.852694 seconds, 50.824525 ns per cacheline, pageSize= 5935104 , cacheLine=64, pages=180 tlb misses=358065
took 0.856001 seconds, 51.021630 ns per cacheline, pageSize= 5951488 , cacheLine=64, pages=180 tlb misses=354198
took 0.853070 seconds, 50.846936 ns per cacheline, pageSize= 5967872 , cacheLine=64, pages=179 tlb misses=360444
took 0.857470 seconds, 51.109197 ns per cacheline, pageSize= 5984256 , cacheLine=64, pages=179 tlb misses=365918
took 0.843394 seconds, 50.270188 ns per cacheline, pageSize= 6000640 , cacheLine=64, pages=178 tlb misses=372225
took 0.858621 seconds, 51.177793 ns per cacheline, pageSize= 6017024 , cacheLine=64, pages=178 tlb misses=376439
took 0.856698 seconds, 51.063182 ns per cacheline, pageSize= 6033408 , cacheLine=64, pages=177 tlb misses=376151
took 0.847958 seconds, 50.542241 ns per cacheline, pageSize= 6049792 , cacheLine=64, pages=177 tlb misses=376780
took 0.861420 seconds, 51.344642 ns per cacheline, pageSize= 6066176 , cacheLine=64, pages=177 tlb misses=389544
took 0.848025 seconds, 50.546234 ns per cacheline, pageSize= 6082560 , cacheLine=64, pages=176 tlb misses=396271
took 0.856809 seconds, 51.069804 ns per cacheline, pageSize= 6098944 , cacheLine=64, pages=176 tlb misses=397074
took 0.850555 seconds, 50.697025 ns per cacheline, pageSize= 6115328 , cacheLine=64, pages=175 tlb misses=401033
took 0.852315 seconds, 50.801930 ns per cacheline, pageSize= 6131712 , cacheLine=64, pages=175 tlb misses=412956
took 0.852105 seconds, 50.789410 ns per cacheline, pageSize= 6148096 , cacheLine=64, pages=174 tlb misses=409845
took 0.848371 seconds, 50.566854 ns per cacheline, pageSize= 6164480 , cacheLine=64, pages=174 tlb misses=423403
took 0.864270 seconds, 51.514505 ns per cacheline, pageSize= 6180864 , cacheLine=64, pages=173 tlb misses=436064
took 0.855326 seconds, 50.981399 ns per cacheline, pageSize= 6197248 , cacheLine=64, pages=173 tlb misses=443324
took 0.859350 seconds, 51.221249 ns per cacheline, pageSize= 6213632 , cacheLine=64, pages=172 tlb misses=514734
took 0.855322 seconds, 50.981171 ns per cacheline, pageSize= 6230016 , cacheLine=64, pages=172 tlb misses=467266
took 0.864277 seconds, 51.514917 ns per cacheline, pageSize= 6246400 , cacheLine=64, pages=171 tlb misses=473461
