62.360044 532480 262226
63.061364 536576 262287
62.984356 540672 262138
62.068992 544768 262229
62.436698 548864 262828
63.098781 552960 262152
60.896753 557056 262208
63.023563 561152 262179
62.837060 565248 262211
60.947954 569344 262105
61.041831 573440 262162
60.569519 577536 262256
61.067340 581632 262267
60.219236 585728 262237
63.231411 589824 262221
62.682986 593920 262125
62.258593 598016 262182
63.077692 602112 262285
60.857005 606208 262200
62.739900 610304 262270
62.544814 614400 262511
62.367562 618496 262541
62.862938 622592 262242
63.151305 626688 262211
62.912648 630784 263419
59.363416 634880 262633
59.718673 638976 262175
58.840030 643072 262308
60.230306 647168 262271
58.919426 651264 262131
60.325803 655360 262162
60.403295 659456 262278
60.529885 663552 262275
59.233074 667648 262264
59.447160 671744 262219
59.939381 675840 262263
59.918705 679936 262273
59.695367 684032 262195
59.833710 688128 262179
60.055612 692224 262247
60.893242 696320 262237
59.894560 700416 262328
59.207906 704512 262332
60.165178 708608 262200
60.761266 712704 262200
59.889018 716800 262061
60.350004 720896 262241
59.891889 724992 262252
60.495381 729088 262389
60.183410 733184 262349
59.947070 737280 262201
60.410557 741376 262299
59.726048 745472 262258
60.543428 749568 262155
60.102224 753664 262112
60.666139 757760 262354
60.071415 761856 262179
60.189194 765952 262164
60.084815 770048 262267
59.753532 774144 262321
59.879838 778240 262116
60.888652 782336 262223
60.173278 786432 262185
59.864462 790528 262279
60.173150 794624 262291
59.065528 798720 262185
59.896223 802816 262271
59.933242 806912 262216
59.804918 811008 262183
60.031894 815104 262181
60.778376 819200 262197
60.399472 823296 262206
59.366585 827392 262141
59.953692 831488 262348
59.831805 835584 262370
59.155170 839680 262085
59.755024 843776 262158
59.810517 847872 262171
59.789542 851968 262353
60.497285 856064 262214
60.265961 860160 262349
60.154861 864256 262195
59.745659 868352 262149
60.151933 872448 262156
59.026419 876544 262199
59.933782 880640 262367
60.066583 884736 262285
60.171899 888832 262233
59.913759 892928 262177
59.736678 897024 262383
59.888720 901120 262418
59.776298 905216 262197
59.909169 909312 262075
60.283597 913408 262424
59.773740 917504 262693
60.101499 921600 262217
60.696962 925696 262027
59.727242 929792 262223
59.593376 933888 262254
59.589084 937984 262079
59.958452 942080 262440
59.082282 946176 262430
59.651853 950272 262125
59.920183 954368 262375
59.465407 958464 262559
59.773384 962560 262394
59.674377 966656 262275
60.314662 970752 262215
59.617278 974848 262489
59.963526 978944 262058
59.549691 983040 262169
59.681113 987136 262100
59.748885 991232 262565
59.681597 995328 262188
59.731306 999424 262152
59.750079 1003520 262389
59.760026 1007616 262490
58.933665 1011712 262192
59.776184 1015808 262606
60.534177 1019904 262444
59.503847 1024000 262217
60.182870 1028096 262558
60.562371 1032192 262586
58.976241 1036288 262557
59.536404 1040384 262582
60.106458 1044480 262634
59.740060 1048576 262387
59.730297 1052672 262220
59.640357 1056768 262272
58.883373 1060864 262456
59.736010 1064960 262179
59.688446 1069056 262413
58.862739 1073152 262109
59.845036 1077248 262073
59.948974 1081344 262298
59.655605 1085440 262464
59.593674 1089536 262382
59.739293 1093632 262052
59.669972 1097728 262284
59.554282 1101824 262122
59.808315 1105920 262349
60.312928 1110016 262208
59.425716 1114112 262494
60.099538 1118208 262223
59.643867 1122304 262062
59.686670 1126400 262185
59.508380 1130496 262647
59.925256 1134592 262495
58.795152 1138688 262275
60.165462 1142784 262113
59.544746 1146880 262195
59.574305 1150976 262333
60.157774 1155072 262089
59.641664 1159168 262544
59.625933 1163264 262676
59.504217 1167360 262382
60.121891 1171456 262145
59.625734 1175552 262526
59.563519 1179648 262180
58.764400 1183744 262616
59.715333 1187840 261983
59.585687 1191936 262467
59.485544 1196032 262071
60.429457 1200128 262498
59.438108 1204224 262553
59.961792 1208320 262539
60.208450 1212416 262083
59.590519 1216512 262521
59.573352 1220608 262568
59.873344 1224704 262461
59.823691 1228800 262556
59.241302 1232896 261982
59.470537 1236992 262637
59.504089 1241088 262718
60.191681 1245184 262615
62.384188 1249280 262633
59.531629 1253376 262419
60.019019 1257472 261973
60.502359 1261568 262801
59.510469 1265664 262689
59.489139 1269760 262538
60.040648 1273856 262347
59.465165 1277952 262205
59.316335 1282048 262069
59.593432 1286144 262457
59.531502 1290240 262515
59.489309 1294336 262052
59.524609 1298432 261976
59.234324 1302528 262706
59.503904 1306624 262041
59.414560 1310720 262175
59.447771 1314816 262519
59.393159 1318912 262216
59.482929 1323008 262082
59.646311 1327104 262278
58.660277 1331200 262628
59.467141 1335296 262753
59.145279 1339392 262401
59.294095 1343488 262225
59.422320 1347584 262010
59.562808 1351680 262674
59.940987 1355776 262131
59.934081 1359872 262061
59.596360 1363968 262566
59.392448 1368064 262503
59.773498 1372160 262568
58.934035 1376256 262648
59.907265 1380352 262500
59.833638 1384448 262569
59.936525 1388544 262547
58.653114 1392640 262718
59.200346 1396736 262025
59.898440 1400832 262162
59.800570 1404928 262163
58.611036 1409024 262278
59.863453 1413120 261962
59.899321 1417216 262405
59.912026 1421312 262525
59.695850 1425408 262613
59.846471 1429504 262708
59.316633 1433600 262271
59.734944 1437696 261979
59.401103 1441792 262563
59.818561 1445888 262585
60.041671 1449984 262127
59.783645 1454080 262140
59.449860 1458176 262652
60.017527 1462272 262635
59.341247 1466368 262230
60.191283 1470464 262778
59.846158 1474560 262793
58.376557 1478656 262185
59.857840 1482752 262806
59.831621 1486848 262219
59.855410 1490944 262228
59.441149 1495040 262218
59.736550 1499136 262737
59.545386 1503232 262159
59.340650 1507328 262118
59.589695 1511424 262610
59.437696 1515520 262540
58.553155 1519616 262091
59.728265 1523712 262624
59.745659 1527808 262545
59.736124 1531904 262473
59.782096 1536000 262840
59.817964 1540096 262204
59.720392 1544192 262204
59.430008 1548288 262674
58.655800 1552384 262586
59.667997 1556480 262278
59.784227 1560576 262279
59.683089 1564672 262739
59.484194 1568768 262671
58.075855 1572864 262044
59.619367 1576960 262526
59.752821 1581056 262383
58.394377 1585152 262085
60.121948 1589248 262601
59.669148 1593344 262420
59.135616 1597440 262237
59.458429 1601536 262522
59.630878 1605632 262537
59.715390 1609728 262827
59.689398 1613824 262704
59.666405 1617920 262322
59.277127 1622016 262404
59.654539 1626112 262709
58.297800 1630208 262561
59.685064 1634304 262287
59.539559 1638400 262151
59.620561 1642496 262179
60.066469 1646592 262821
59.406403 1650688 262066
59.571860 1654784 262440
59.511237 1658880 262173
59.475113 1662976 262537
59.569416 1667072 262801
59.941883 1671168 262599
58.732397 1675264 262455
59.645529 1679360 262121
59.009977 1683456 261949
59.454607 1687552 262776
58.070484 1691648 262535
59.591045 1695744 262206
59.289050 1699840 262003
59.283906 1703936 262864
59.856703 1708032 261989
59.552548 1712128 262215
58.206211 1716224 261997
59.527395 1720320 262744
59.487050 1724416 262498
59.001508 1728512 262421
59.475667 1732608 262481
59.207494 1736704 262558
58.894344 1740800 261950
59.399540 1744896 262661
59.380000 1748992 262057
59.471660 1753088 262154
59.502241 1757184 262279
59.440438 1761280 262155
59.452958 1765376 262194
59.230260 1769472 261922
57.864369 1773568 262075
59.477102 1777664 262249
59.071965 1781760 262558
59.283380 1785856 262629
59.373022 1789952 262421
59.423982 1794048 262077
58.064757 1798144 262216
59.037333 1802240 262016
59.398118 1806336 262155
59.354477 1810432 262823
59.321948 1814528 262366
59.284389 1818624 262162
59.136809 1822720 262250
58.824298 1826816 261942
58.833947 1830912 262073
59.323781 1835008 262788
58.778880 1839104 262488
57.865805 1843200 262033
59.088123 1847296 262745
58.742884 1851392 261862
59.027087 1855488 261980
59.345425 1859584 262514
59.266569 1863680 262766
58.735665 1867776 262438
59.241117 1871872 262563
57.898518 1875968 262153
59.340479 1880064 262258
59.266270 1884160 261905
58.900298 1888256 262569
57.851381 1892352 262595
59.302153 1896448 262225
59.187300 1900544 261884
59.202264 1904640 262535
59.184657 1908736 262609
59.018916 1912832 262718
59.302693 1916928 262769
58.900000 1921024 262424
59.079539 1925120 262166
59.236584 1929216 262607
59.274200 1933312 262183
59.256379 1937408 262193
58.623371 1941504 262262
58.958108 1945600 261856
59.187286 1949696 261977
59.107236 1953792 262964
58.488197 1957888 262117
59.138642 1961984 262685
59.001678 1966080 262974
59.093949 1970176 262349
58.904590 1974272 261879
59.075475 1978368 262516
59.131438 1982464 262573
58.730194 1986560 262591
58.314797 1990656 262208
57.827108 1994752 262160
59.161792 1998848 262179
59.143360 2002944 262271
58.788473 2007040 262380
58.965810 2011136 262429
58.568531 2015232 261988
59.000143 2019328 262154
58.187055 2023424 262005
59.220667 2027520 262560
58.564183 2031616 262631
59.087753 2035712 262107
57.695800 2039808 262097
59.121547 2043904 262132
58.872402 2048000 262669
59.057939 2052096 262191
58.581350 2056192 262739
58.848556 2060288 262225
59.097175 2064384 262662
59.093068 2068480 262369
59.097118 2072576 262280
58.839319 2076672 262302
59.103854 2080768 262284
58.341797 2084864 262902
58.381147 2088960 262822
59.038513 2093056 262371
58.585286 2097152 262624
59.041142 2101248 262886
58.847064 2105344 262688
57.740394 2109440 262902
59.070530 2113536 262313
58.533075 2117632 262329
59.036680 2121728 262543
59.034946 2125824 262846
58.882350 2129920 262849
58.921273 2134016 262201
58.901549 2138112 262815
58.974038 2142208 262794
58.451718 2146304 262194
58.856486 2150400 262128
57.642524 2154496 262666
58.439966 2158592 262087
58.864359 2162688 262575
60.398222 2166784 262639
58.498912 2170880 262019
58.846297 2174976 262047
58.647871 2179072 261925
58.788842 2183168 261827
58.345677 2187264 262477
58.705751 2191360 262481
58.445039 2195456 262987
58.957824 2199552 262964
58.827936 2203648 262857
58.892894 2207744 262762
59.296013 2211840 262432
59.994164 2215936 262674
61.098930 2220032 261953
61.031642 2224128 261972
59.245878 2228224 261863
59.061293 2232320 261781
59.213392 2236416 262930
61.151795 2240512 262200
60.841558 2244608 262348
60.767462 2248704 262657
60.752754 2252800 262001
59.482687 2256896 262535
60.946348 2260992 262979
60.926908 2265088 262460
59.282783 2269184 262259
60.718477 2273280 262239
60.929722 2277376 262442
60.335509 2281472 262607
60.894479 2285568 262472
60.768372 2289664 262416
60.814386 2293760 262275
61.028004 2297856 262833
60.975609 2301952 262099
60.609040 2306048 262462
59.175491 2310144 262535
58.777758 2314240 261794
60.642421 2318336 262279
60.764023 2322432 262743
60.960772 2326528 263172
59.093480 2330624 262562
60.832079 2334720 261836
60.285501 2338816 262345
60.001383 2342912 262748
59.725110 2347008 262556
59.959177 2351104 262352
58.170855 2355200 262384
60.320971 2359296 262299
60.769210 2363392 262174
60.850908 2367488 262665
58.884211 2371584 261908
58.897143 2375680 262099
58.399849 2379776 262878
58.962158 2383872 262083
60.581087 2387968 262029
60.580916 2392064 263606
60.068487 2396160 262871
60.111631 2400256 262234
60.302852 2404352 262707
57.950203 2408448 261884
58.819538 2412544 262976
60.521842 2416640 263401
60.825769 2420736 262652
58.538845 2424832 262061
60.851463 2428928 262927
60.773075 2433024 262790
60.519454 2437120 262547
60.710960 2441216 262492
58.810826 2445312 262938
60.758111 2449408 262118
60.652084 2453504 262720
60.039525 2457600 262512
58.327728 2461696 263394
58.671475 2465792 262072
59.785009 2469888 261889
59.573352 2473984 263011
60.173619 2478080 262162
60.542050 2482176 262026
58.540749 2486272 262459
60.008944 2490368 262978
58.650613 2494464 262107
60.324069 2498560 262583
58.622177 2502656 262371
60.570471 2506752 262528
59.774763 2510848 262715
60.406379 2514944 262498
60.184007 2519040 262906
60.554555 2523136 262607
60.647423 2527232 261880
58.933310 2531328 262279
58.847846 2535424 262105
58.894216 2539520 262340
60.741371 2543616 262968
60.736241 2547712 262167
58.465119 2551808 262554
58.937729 2555904 262916
60.160872 2560000 262742
60.075408 2564096 261929
60.637774 2568192 262395
60.133530 2572288 262160
60.655296 2576384 262568
60.635386 2580480 262935
60.742735 2584576 262750
58.461012 2588672 262580
60.572987 2592768 263030
58.606744 2596864 262064
58.788174 2600960 263137
58.900540 2605056 262919
60.691477 2609152 262056
60.445359 2613248 262519
60.261613 2617344 262763
58.618369 2621440 262748
60.502103 2625536 262985
60.621204 2629632 262197
58.681962 2633728 262625
60.087686 2637824 262995
58.826629 2641920 262879
58.525686 2646016 262583
60.573399 2650112 262948
60.409846 2654208 262710
58.718683 2658304 262652
58.842360 2662400 262847
58.315990 2666496 261955
58.657051 2670592 262983
60.409306 2674688 262739
60.507773 2678784 261831
60.617324 2682880 262987
60.528222 2686976 261967
58.826913 2691072 263068
60.364783 2695168 262104
60.502174 2699264 261921
60.575545 2703360 262884
59.315681 2707456 261998
60.374376 2711552 262402
60.545077 2715648 262785
60.170947 2719744 262325
58.745215 2723840 262260
59.402709 2727936 262021
58.648240 2732032 262931
60.468608 2736128 262704
58.378816 2740224 262318
60.284790 2744320 262254
60.485377 2748416 262560
60.502941 2752512 263020
58.514303 2756608 262092
60.413115 2760704 261838
59.259364 2764800 262730
59.920552 2768896 261826
58.708608 2772992 262914
60.461332 2777088 263333
60.524457 2781184 262340
60.422309 2785280 262626
59.218522 2789376 262272
58.644943 2793472 262571
60.400367 2797568 261839
60.400907 2801664 262886
60.195617 2805760 262642
60.462781 2809856 262924
60.418969 2813952 262019
60.190970 2818048 263093
58.618895 2822144 262463
60.256369 2826240 261786
60.428505 2830336 262163
60.124933 2834432 261846
58.595646 2838528 262946
60.187688 2842624 261918
60.411281 2846720 262300
60.371931 2850816 262637
60.443995 2854912 262434
60.141559 2859008 262667
58.161618 2863104 262413
60.346594 2867200 262270
60.102465 2871296 261790
58.516918 2875392 262208
58.058689 2879488 261825
60.096554 2883584 262126
59.157784 2887680 262330
58.511134 2891776 262228
58.225396 2895872 262378
60.031837 2899968 262182
60.151152 2904064 262545
58.213715 2908160 262602
59.908459 2912256 262554
60.327537 2916352 262326
60.274900 2920448 262579
60.177740 2924544 263602
58.810116 2928640 262548
60.240978 2932736 262391
60.065744 2936832 261974
60.164695 2940928 262735
60.074683 2945024 262644
60.361202 2949120 262412
60.184533 2953216 262382
60.156097 2957312 262925
58.951500 2961408 262073
60.027418 2965504 263002
60.222931 2969600 262605
59.941954 2973696 263182
58.401227 2977792 262603
60.302739 2981888 262411
58.306924 2985984 262666
60.142227 2990080 263700
58.253875 2994176 262517
60.119447 2998272 262987
59.952029 3002368 262304
60.186082 3006464 263617
60.120456 3010560 262474
60.245270 3014656 262753
58.312594 3018752 261913
60.227450 3022848 262907
58.229688 3026944 262406
60.200151 3031040 262226
60.028185 3035136 262761
59.083874 3039232 262856
58.287029 3043328 261855
58.324872 3047424 262197
58.085021 3051520 262225
59.957443 3055616 262830
60.063655 3059712 262417
58.863819 3063808 262107
59.931750 3067904 262223
60.128983 3072000 262764
60.049118 3076096 262918
58.444854 3080192 262027
60.127732 3084288 263030
59.539076 3088384 261953
59.997504 3092480 262330
59.932233 3096576 262305
58.206496 3100672 262913
59.774408 3104768 261868
59.888720 3108864 262773
59.999110 3112960 262054
58.915859 3117056 262535
59.996239 3121152 263089
59.723547 3125248 262556
59.839195 3129344 262393
59.532283 3133440 262550
58.201437 3137536 262332
57.506853 3141632 261910
60.083096 3145728 262204
59.460461 3149824 263084
59.175619 3153920 262767
57.852318 3158016 263100
60.036541 3162112 262669
59.491569 3166208 263787
58.866021 3170304 261998
60.100376 3174400 262837
57.754519 3178496 261924
58.855591 3182592 262163
56.878804 3186688 262351
57.111919 3190784 263740
56.673287 3194880 262514
55.769320 3198976 262309
56.871414 3203072 263470
59.282058 3207168 261897
60.005007 3211264 262773
59.672061 3215360 262036
59.763437 3219456 262725
60.046972 3223552 263000
59.806936 3227648 262530
57.959738 3231744 262884
59.934919 3235840 261858
59.219843 3239936 262732
59.875603 3244032 262298
59.671763 3248128 262621
60.005618 3252224 262358
58.815431 3256320 261957
59.835315 3260416 262218
59.865357 3264512 261789
59.919486 3268608 262153
60.007210 3272704 262482
58.046112 3276800 261951
59.955710 3280896 262272
59.695182 3284992 262254
59.776966 3289088 262697
59.902661 3293184 262481
58.522460 3297280 262566
58.029357 3301376 262882
58.054269 3305472 262474
59.571150 3309568 262132
59.968286 3313664 263008
59.769761 3317760 261981
58.798491 3321856 262334
59.211260 3325952 261937
59.469940 3330048 262661
59.870601 3334144 262987
59.674264 3338240 262031
58.026970 3342336 262665
59.711397 3346432 261874
59.693221 3350528 262720
59.916502 3354624 262949
59.787752 3358720 262416
57.861087 3362816 262363
59.728507 3366912 262317
59.831606 3371008 262605
59.487277 3375104 262464
59.557138 3379200 261988
59.822256 3383296 262789
59.683970 3387392 262235
59.243504 3391488 262032
59.686542 3395584 262363
59.300064 3399680 261825
59.852184 3403776 262737
59.733267 3407872 262478
59.745730 3411968 262492
59.814454 3416064 262830
58.966279 3420160 262260
57.641145 3424256 262080
58.089370 3428352 263593
57.527529 3432448 261774
57.855246 3436544 262414
58.111254 3440640 262426
58.488780 3444736 261887
57.625954 3448832 262750
57.738660 3452928 261729
57.959369 3457024 262576
59.591542 3461120 262310
57.896017 3465216 261818
58.046396 3469312 262114
57.963064 3473408 263003
57.956342 3477504 261904
57.878083 3481600 262213
59.819456 3485696 262998
57.718339 3489792 261964
58.029713 3493888 262290
57.835109 3497984 261682
58.278204 3502080 262036
57.930222 3506176 262377
57.757731 3510272 262387
57.737950 3514368 262076
57.930706 3518464 262513
58.344554 3522560 262266
58.098664 3526656 262144
58.419587 3530752 262412
59.247071 3534848 261936
58.263254 3538944 262708
57.984650 3543040 265044
56.507105 3547136 265078
56.328474 3551232 262687
57.532731 3555328 262851
56.894180 3559424 262857
56.698028 3563520 262242
56.502458 3567616 262698
58.745741 3571712 262483
56.611711 3575808 263198
55.240989 3579904 272461
56.535541 3584000 262014
55.990469 3588096 262705
56.334187 3592192 261819
55.924957 3596288 262575
57.514967 3600384 262302
57.352963 3604480 262214
56.037379 3608576 262397
59.556072 3612672 262298
57.415903 3616768 262346
58.378873 3620864 262120
58.446702 3624960 263288
58.271951 3629056 261754
58.582600 3633152 262060
58.609004 3637248 262462
58.746451 3641344 262264
58.890109 3645440 262605
58.933850 3649536 262950
58.399081 3653632 262296
58.392700 3657728 262494
58.389546 3661824 262381
59.377314 3665920 262264
58.836520 3670016 264023
59.140689 3674112 263792
58.890635 3678208 262825
57.430441 3682304 262604
58.872160 3686400 262833
59.130187 3690496 261777
57.655996 3694592 262807
59.580316 3698688 262818
58.361053 3702784 261719
58.804460 3706880 261997
58.868892 3710976 262785
59.192530 3715072 262954
59.147354 3719168 261944
59.640698 3723264 262324
59.566688 3727360 263055
59.366059 3731456 262439
58.208045 3735552 262632
57.648236 3739648 262701
57.741232 3743744 261798
59.373491 3747840 262645
57.559063 3751936 262856
59.227162 3756032 261838
57.615281 3760128 262026
59.523998 3764224 262395
59.265616 3768320 261714
58.922410 3772416 262521
59.245465 3776512 262282
59.669915 3780608 263141
58.391990 3784704 262446
59.382501 3788800 262807
59.473578 3792896 262518
59.101524 3796992 261855
59.103783 3801088 262628
59.369569 3805184 262430
58.156189 3809280 261759
59.452532 3813376 262095
59.584011 3817472 262307
57.575704 3821568 261676
58.997699 3825664 261934
57.387354 3829760 262244
57.611587 3833856 262511
59.361341 3837952 262129
59.244698 3842048 262136
57.479497 3846144 262434
59.168343 3850240 261720
59.404613 3854336 262516
58.332503 3858432 262328
59.416763 3862528 261696
57.643717 3866624 262451
57.781875 3870720 262199
59.560648 3874816 263023
58.634456 3878912 262198
57.691693 3883008 262149
56.936742 3887104 262868
58.312239 3891200 261761
58.856855 3895296 262523
59.447643 3899392 262231
59.358300 3903488 262923
58.976056 3907584 262334
59.046329 3911680 262635
59.092770 3915776 262934
57.307602 3919872 262239
59.117923 3923968 261984
59.477443 3928064 262316
59.338632 3932160 263079
57.676246 3936256 261859
59.171441 3940352 262135
59.354846 3944448 262955
58.604357 3948544 262128
57.301520 3952640 261965
58.751766 3956736 262184
58.823645 3960832 262519
58.508874 3964928 262359
57.270583 3969024 262622
58.573249 3973120 262817
59.173175 3977216 261675
59.036140 3981312 261864
59.504032 3985408 262739
58.780131 3989504 262433
55.763252 3993600 261764
58.484375 3997696 262437
57.085032 4001792 262281
59.540795 4005888 263108
59.187229 4009984 263363
58.877703 4014080 262613
56.095487 4018176 262950
58.564723 4022272 261647
57.473898 4026368 261976
59.407242 4030464 262202
59.357646 4034560 262504
59.308405 4038656 262226
59.398303 4042752 262461
59.450457 4046848 262715
57.603430 4050944 262633
59.018376 4055040 262336
59.407768 4059136 262098
59.371118 4063232 262765
58.518637 4067328 261695
59.040431 4071424 261906
58.205842 4075520 263611
57.686336 4079616 262997
59.279145 4083712 261715
57.258021 4087808 261950
59.373917 4091904 262564
59.444730 4096000 262538
59.242197 4100096 263017
58.927000 4104192 262509
58.112320 4108288 262243
59.071724 4112384 262528
58.562875 4116480 261790
55.938372 4120576 261998
59.389947 4124672 262596
59.274910 4128768 263612
57.459715 4132864 261779
59.314786 4136960 262105
59.148547 4141056 262705
59.288681 4145152 263097
58.585357 4149248 262315
57.941733 4153344 262091
59.424579 4157440 262408
59.459396 4161536 262669
57.017871 4165632 261890
57.716719 4169728 262067
59.253580 4173824 262822
59.463019 4177920 263126
59.224433 4182016 261830
58.851541 4186112 262158
57.363280 4190208 262422
58.673621 4194304 262634
59.287075 4198400 262276
59.211786 4202496 262094
59.231994 4206592 262723
59.084769 4210688 262734
59.274967 4214784 262224
59.181815 4218880 262685
59.291594 4222976 262623
59.320328 4227072 262690
57.410958 4231168 262274
59.304057 4235264 262192
59.183250 4239360 262825
58.170741 4243456 263101
59.173644 4247552 261837
59.071297 4251648 262591
57.519259 4255744 262782
58.961632 4259840 262665
58.921216 4263936 262375
59.249928 4268032 262155
59.032800 4272128 262887
59.354306 4276224 264249
58.972361 4280320 262333
59.188963 4284416 262141
59.290770 4288512 262399
58.895409 4292608 263086
58.819879 4296704 262370
56.908249 4300800 262045
57.464419 4304896 262759
57.150132 4308992 263023
58.063918 4313088 261668
57.454699 4317184 262493
59.257445 4321280 262754
58.236111 4325376 262500
55.786018 4329472 262887
59.188963 4333568 261984
57.150359 4337664 262723
58.994644 4341760 262416
59.031791 4345856 262723
59.039237 4349952 261996
58.818813 4354048 262290
59.254759 4358144 262896
58.332617 4362240 262946
59.016713 4366336 262051
58.997514 4370432 262101
57.466394 4374528 262403
57.588821 4378624 263021
59.100088 4382720 261968
58.178188 4386816 262427
58.886172 4390912 262698
59.237664 4395008 263008
59.140390 4399104 263222
57.290251 4403200 262165
58.892482 4407296 262253
59.156307 4411392 262580
59.300902 4415488 263783
57.371679 4419584 262269
59.011512 4423680 262580
58.984696 4427776 262955
59.248450 4431872 262530
59.286478 4435968 264397
59.125369 4440064 262401
57.167824 4444160 262245
55.941342 4448256 262706
59.159348 4452352 263125
56.719898 4456448 262348
57.508231 4460544 262145
57.197809 4464640 262892
57.478061 4468736 262648
59.289505 4472832 262816
59.085664 4476928 262024
57.540717 4481024 262265
55.741666 4485120 262921
57.268920 4489216 263087
57.200907 4493312 261797
58.358665 4497408 262173
57.366904 4501504 262310
57.372873 4505600 263047
57.420181 4509696 263267
58.761003 4513792 262050
58.522943 4517888 262706
58.545893 4521984 262397
57.474494 4526080 262652
59.311503 4530176 263416
59.089544 4534272 262481
59.125725 4538368 262792
58.151542 4542464 263023
59.218465 4546560 263196
57.375615 4550656 262498
58.722733 4554752 262489
59.060639 4558848 262929
59.280097 4562944 262707
57.407746 4567040 262866
56.874455 4571136 261954
58.744618 4575232 262490
57.344081 4579328 262982
58.511617 4583424 263077
59.187769 4587520 263346
58.605849 4591616 262493
56.990274 4595712 262735
56.325746 4599808 265240
58.062739 4603904 263173
54.777331 4608000 264954
54.966321 4612096 308524
56.077909 4616192 262377
55.530137 4620288 266317
58.924428 4624384 262972
58.911269 4628480 262353
58.685302 4632576 262121
59.091619 4636672 262896
58.787947 4640768 262686
56.829691 4644864 262847
58.738408 4648960 262420
59.090254 4653056 262699
59.029404 4657152 262965
58.854283 4661248 262772
58.861559 4665344 263049
59.050208 4669440 262037
59.064277 4673536 262812
59.110931 4677632 262458
59.183776 4681728 262829
59.187954 4685824 263065
58.940699 4689920 262056
59.087341 4694016 262695
59.057115 4698112 262975
58.790079 4702208 263161
59.233898 4706304 263012
58.645668 4710400 262035
58.482357 4714496 262702
57.750043 4718592 263014
59.110704 4722688 262805
59.171612 4726784 263533
58.775726 4730880 262111
59.037930 4734976 262472
57.073535 4739072 263045
59.064334 4743168 263098
57.443273 4747264 263144
58.976582 4751360 262509
56.224877 4755456 263970
58.930695 4759552 262695
59.062245 4763648 263261
57.127366 4767744 263050
58.886414 4771840 263746
58.641973 4775936 262345
58.908100 4780032 263024
58.789851 4784128 262897
59.183122 4788224 263570
58.695619 4792320 263644
57.928986 4796416 262453
59.039479 4800512 263067
59.022838 4804608 263313
58.846354 4808704 264774
58.927725 4812800 263381
57.273382 4816896 262988
57.355578 4820992 262982
57.031443 4825088 264485
58.344426 4829184 262977
59.034051 4833280 263704
58.938625 4837376 262448
58.926645 4841472 263073
58.353478 4845568 263224
58.962229 4849664 263210
57.092606 4853760 263854
56.888041 4857856 263892
58.857978 4861952 262825
